,taxon_name_w_authors,201807_accepted_name_w_author,202212_taxon_name_w_authors,202212_chained_accepted_name_w_author,202212_chained_accepted_species,202212_direct_accepted_name_w_author,202212_direct_accepted_species,202212_chained_accepted_genus,202212_direct_accepted_genus
767,Machaeranthera scabrella (Greene) Shinners,Ericameria nauseosa var. ammophila L.C.Anderson,Ericameria nauseosa var. ammophila L.C.Anderson,Ericameria nauseosa var. ammophila L.C.Anderson,Ericameria nauseosa,Xanthisma scabrellum (Greene) G.L.Nesom & B.L.Turner,Xanthisma scabrellum,Ericameria,Xanthisma
891,Werneria ciliata Wedd. ex Sch.Bip.,Werneria pectinata Lingelsh.,Werneria pectinata Lingelsh.,Werneria pectinata Lingelsh.,Werneria pectinata,Xenophyllum ciliolatum (A.Gray) V.A.Funk,Xenophyllum ciliolatum,Werneria,Xenophyllum
1047,Conyza discolor Bory ex DC.,Senecio appendiculatus L.f.,Senecio appendiculatus L.f.,Senecio appendiculatus L.f.,Senecio appendiculatus,Pericallis appendiculata (L.f.) B.Nord.,Pericallis appendiculata,Senecio,Pericallis
1066,Stoebe rhinocerotis L.f.,Dicerothamnus rhinocerotis (L.f.) Koek.,Dicerothamnus rhinocerotis (L.f.) Koek.,Dicerothamnus rhinocerotis (L.f.) Koek.,Dicerothamnus rhinocerotis,Elytropappus rhinocerotis Less.,Elytropappus rhinocerotis,Dicerothamnus,Elytropappus
1131,Zaluzania pinnatilobata Sch.Bip.,Viguiera pinnatilobata (Sch.Bip.) S.F.Blake,Viguiera pinnatilobata (Sch.Bip.) S.F.Blake,Viguiera pinnatilobata (Sch.Bip.) S.F.Blake,Viguiera pinnatilobata,Sidneya pinnatilobata (Sch.Bip.) E.E.Schill. & Panero,Sidneya pinnatilobata,Viguiera,Sidneya
1225,Gnaphalium fasciculatum Buchanan,Raoulia grandiflora var. fasciculata (Buchanan) Cheeseman,Raoulia grandiflora var. fasciculata (Buchanan) Cheeseman,Raoulia grandiflora var. fasciculata (Buchanan) Cheeseman,Raoulia grandiflora,Psychrophyton grandiflorum Beauverd,Psychrophyton grandiflorum,Raoulia,Psychrophyton
1357,Saussurea karategina Lipsky,Ptilostemon karateginii (Lipsky) Iljin,Ptilostemon karateginii (Lipsky) Iljin,Ptilostemon karateginii (Lipsky) Iljin,Ptilostemon karateginii,Jurinea karategina (Lipsky) O.Fedtsch.,Jurinea karategina,Ptilostemon,Jurinea
1381,Rhysolepis santacatarinensis H.Rob. & A.J.Moore,Viguiera santacatarinense (H.Rob. & A.J.Moore) A.A.Sáenz,Viguiera santacatarinense (H.Rob. & A.J.Moore) A.A.Sáenz,Viguiera santacatarinense (H.Rob. & A.J.Moore) A.A.Sáenz,Viguiera santacatarinense,Aldama santacatarinensis (H.Rob. & A.J.Moore) E.E.Schill. & Panero,Aldama santacatarinensis,Viguiera,Aldama
1445,Aster graminifolius Pursh,Nidorella foetida (L.) DC.,Nidorella foetida (L.) DC.,Nidorella foetida (L.) DC.,Nidorella foetida,Erigeron hyssopifolius Michx.,Erigeron hyssopifolius,Nidorella,Erigeron
1516,Cephalorrhynchus polycladus (Boiss.) Kirp.,Lactuca polyclada Boiss.,Lactuca polyclada Boiss.,Lactuca polyclada Boiss.,Lactuca polyclada,"Melanoseris polyclada (Boiss.) Akhani, N.Kilian & Sennikov",Melanoseris polyclada,Lactuca,Melanoseris
1637,Lactuca virgata Tausch,Lactuca saligna L.,Lactuca saligna L.,Lactuca saligna L.,Lactuca saligna,Launaea intybacea (Jacq.) Beauverd,Launaea intybacea,Lactuca,Launaea
1686,Lucilia affinis Wedd.,Belloa kunthiana (DC.) Anderb. & S.E.Freire,Belloa kunthiana (DC.) Anderb. & S.E.Freire,Belloa kunthiana (DC.) Anderb. & S.E.Freire,Belloa kunthiana,Lucilia kunthiana (DC.) Zardini,Lucilia kunthiana,Belloa,Lucilia
1737,Erechtites atkinsoniae F.Muell.,Senecio bipinnatisectus Belcher,Senecio bipinnatisectus Belcher,Senecio bipinnatisectus Belcher,Senecio bipinnatisectus,Erechtites atkinsoniae F.Muell.,Erechtites atkinsoniae,Senecio,Erechtites
1786,Gnaphalium heteroides Klatt,Gamochaeta stagnalis (I.M.Johnst.) Anderb.,Gamochaeta stagnalis (I.M.Johnst.) Anderb.,Gamochaeta stagnalis (I.M.Johnst.) Anderb.,Gamochaeta stagnalis,Gnaphalium palustre Nutt.,Gnaphalium palustre,Gamochaeta,Gnaphalium
1883,Lactuca prolixa S.Moore,Ixeridium laevigatum (Blume) Pak & Kawano,Ixeridium laevigatum (Blume) Pak & Kawano,Ixeridium laevigatum (Blume) Pak & Kawano,Ixeridium laevigatum,Ixeris prolixa (S.Moore) Stebbins,Ixeris prolixa,Ixeridium,Ixeris
2158,Senecio hypoleucus Muschl.,Dendrosenecio adnivalis subsp. friesiorum (Mildbr.) E.B.Knox,Dendrosenecio adnivalis subsp. friesiorum (Mildbr.) E.B.Knox,Dendrosenecio adnivalis subsp. friesiorum (Mildbr.) E.B.Knox,Dendrosenecio adnivalis,Senecio hypoleucus Muschl.,Senecio hypoleucus,Dendrosenecio,Senecio
2231,Amberboa carthamoides DC.,Centaurea albonitens Turrill,Centaurea albonitens Turrill,Centaurea albonitens Turrill,Centaurea albonitens,Leuzea carthamoides subsp. carthamoides ,Leuzea carthamoides,Centaurea,Leuzea
2283,Hieracium semiglabratum Comm. ex Fr.,Hieracium commersonii Monnier,Hieracium commersonii Monnier,Hieracium commersonii Monnier,Hieracium commersonii,Pilosella semiglabrata Sch.Bip. & F.W.Schultz,Pilosella semiglabrata,Hieracium,Pilosella
2309,Dichrocephala paniculata Miq.,Myriactis wightii DC.,Myriactis wightii DC.,Myriactis wightii DC.,Myriactis wightii,Dichrocephala integrifolia subsp. integrifolia (L.f.) Kuntze,Dichrocephala integrifolia,Myriactis,Dichrocephala
2426,Zollikoferiastrum polycladum (Boiss.) Kamelin,Lactuca polyclada Boiss.,Lactuca polyclada Boiss.,Lactuca polyclada Boiss.,Lactuca polyclada,"Melanoseris polyclada (Boiss.) Akhani, N.Kilian & Sennikov",Melanoseris polyclada,Lactuca,Melanoseris
2541,Erigeron myosotis J.Rémy,Inula ciliaris (Miq.) Maxim.,Inula ciliaris (Miq.) Maxim.,Inula ciliaris (Miq.) Maxim.,Inula ciliaris,Erigeron myosotis Pers.,Erigeron myosotis,Inula,Erigeron
2711,Pyrethrum trichophyllum Sosn.,Tanacetum tricholobum (Sosn. ex Manden.) Chandjian,Tanacetum tricholobum (Sosn. ex Manden.) Chandjian,Tanacetum tricholobum (Sosn. ex Manden.) Chandjian,Tanacetum tricholobum,Pseudohandelia umbellifera (Boiss.) Tzvelev,Pseudohandelia umbellifera,Tanacetum,Pseudohandelia
2721,Lucilia burkartii (Cabrera) S.E.Freire,Luciliocline burkartii (Cabrera) Anderb. & S.E.Freire,Luciliocline burkartii (Cabrera) Anderb. & S.E.Freire,Luciliocline burkartii (Cabrera) Anderb. & S.E.Freire,Luciliocline burkartii,"Mniodes burkartii (Cabrera) S.E.Freire, Chemisquy, Anderb. & Urtubey",Mniodes burkartii,Luciliocline,Mniodes
2723,Cacalia thunbergii Nakai,Senecio syneilesis Franch. & Sav.,Senecio syneilesis Franch. & Sav.,Japonicalia delphiniifolia (Siebold & Zucc.) C.Ren & Q.E.Yang,Japonicalia delphiniifolia,Syneilesis palmata Maxim.,Syneilesis palmata,Japonicalia,Syneilesis
2799,Matricaria tempskyana (Freyn & Sint.) Rauschert,Tripleurospermum tempskyanum (Freyn & Sint.) Hayek,Tripleurospermum tempskyanum (Freyn & Sint.) Hayek,Tripleurospermum tempskyanum (Freyn & Sint.) Hayek,Tripleurospermum tempskyanum,Anthemis cretica subsp. iberica (M.Bieb.) Grierson,Anthemis cretica,Tripleurospermum,Anthemis
2808,Anthemis diffusa Salzm. ex DC.,Cota coelopoda (Boiss.) Boiss.,Cota coelopoda (Boiss.) Boiss.,Cota coelopoda (Boiss.) Boiss.,Cota coelopoda,Anthemis arvensis subsp. arvensis L.,Anthemis arvensis,Cota,Anthemis
3247,Vernonia macahensis Glaz. ex G.M.Barroso,Lessingianthus lacunosus (Mart. ex DC.) H.Rob.,Lessingianthus lacunosus (Mart. ex DC.) H.Rob.,Lessingianthus lacunosus (Mart. ex DC.) H.Rob.,Lessingianthus lacunosus,Lepidaploa macahensis (Glaz. ex G.M.Barroso) H.Rob.,Lepidaploa macahensis,Lessingianthus,Lepidaploa
3285,Microrhynchus patens DC.,Launaea procumbens (Roxb.) Ramayya & Rajagopal,Launaea procumbens (Roxb.) Ramayya & Rajagopal,Launaea procumbens (Roxb.) Amin,Launaea procumbens,Lactuca indica L.,Lactuca indica,Launaea,Lactuca
3360,Monticalia masonhalei (Ruíz-Terán & López-Fig.) C.Jeffrey,Pentacalia mason-halei (Ruíz-Terán & López-Fig.) Cuatrec.,Pentacalia mason-halei (Ruíz-Terán & López-Fig.) Cuatrec.,Pentacalia mason-halei (Ruíz-Terán & López-Fig.) Cuatrec.,Pentacalia mason-halei,Monticalia masonhalei (Ruíz-Terán & López-Fig.) C.Jeffrey,Monticalia masonhalei,Pentacalia,Monticalia
3558,Felicia karooica Compton,Felicia lasiocarpa DC.,Felicia lasiocarpa DC.,Felicia lasiocarpa DC.,Felicia lasiocarpa,Mairia lasiocarpa DC.,Mairia lasiocarpa,Felicia,Mairia
3617,Erechtites hispidula (A.Rich.) DC.,Senecio hispidulus A.Rich.,Senecio hispidulus A.Rich.,Senecio hispidulus A.Rich.,Senecio hispidulus,Erechtites hispidula (A.Rich.) DC.,Erechtites hispidula,Senecio,Erechtites
3623,Gnaphalium helianthemifolium Burm.f.,Plecostachys serpyllifolia (P.J.Bergius) Hilliard & B.L.Burtt,Plecostachys serpyllifolia (P.J.Bergius) Hilliard & B.L.Burtt,Plecostachys serpyllifolia (P.J.Bergius) Hilliard & B.L.Burtt,Plecostachys serpyllifolia,Helichrysum helianthemifolium D.Don ex G.Don,Helichrysum helianthemifolium,Plecostachys,Helichrysum
3632,Euryops athanasiae (L.f.) Harv.,Euryops speciosissimus DC.,Euryops speciosissimus DC.,Euryops speciosissimus DC.,Euryops speciosissimus,Othonna daucifolia J.C.Manning & Goldblatt,Othonna daucifolia,Euryops,Othonna
3692,Erigeron tenuifolius Sch.Bip.,Galatella linosyris (L.) Rchb.f.,Galatella linosyris (L.) Rchb.f.,Galatella linosyris (L.) Rchb.f.,Galatella linosyris,Chrysocoma ciliata L.,Chrysocoma ciliata,Galatella,Chrysocoma
3917,Artemisia corymbosa Fisch. ex Besser,Artemisia sieberi Besser,Artemisia sieberi Besser,Seriphidium sieberi (Besser) K.Bremer & Humphries ex Y.R.Ling,Seriphidium sieberi,Artemisia glomerata Ledeb.,Artemisia glomerata,Seriphidium,Artemisia
3969,Blumea microphylla Chiov.,Pluchea somaliensis (Thell.) Thulin,Pluchea somaliensis (Thell.) Thulin,Pluchea somaliensis (Thell.) Thulin,Pluchea somaliensis,Pseudoconyza viscosa (Mill.) D'Arcy,Pseudoconyza viscosa,Pluchea,Pseudoconyza
4009,Mulgedium leucophaeum DC.,Lactuca biennis (Moench) Fernald,Lactuca biennis (Moench) Fernald,Lactuca biennis (Moench) Fernald,Lactuca biennis,Cicerbita alpina Wallr.,Cicerbita alpina,Lactuca,Cicerbita
4066,Gochnatia discoidea (Less.) Cabrera,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus,Richterago discoidea (Less.) Kuntze,Richterago discoidea,Bahianthus,Richterago
4334,Aster iinumae Kitam.,Aster iinumae Kitam. ex Hara,Aster iinumae Kitam. ex Hara,Machaeranthera tanacetifolia (Kunth) Nees,Machaeranthera tanacetifolia,Aster pinnatifidus (Matsumura) Makino,Aster pinnatifidus,Machaeranthera,Aster
4461,Gnaphalium acilepis DC.,Gnaphalium vestitum Thunb.,Gnaphalium vestitum Thunb.,Trichogyne repens (L.) Anderb.,Trichogyne repens,Syncarpha vestita (L.) B.Nord.,Syncarpha vestita,Trichogyne,Syncarpha
4704,Gnaphaliothamnus durangensis G.L.Nesom,Chionolaena durangensis (G.L.Nesom) G.L.Nesom,Chionolaena durangensis (G.L.Nesom) G.L.Nesom,Chionolaena durangensis (G.L.Nesom) G.L.Nesom,Chionolaena durangensis,Gnaphaliothamnus durangensis G.L.Nesom,Gnaphaliothamnus durangensis,Chionolaena,Gnaphaliothamnus
4780,Vernonia platylepis Drake,Gymnanthemum platylepis (Drake) H.Rob.,Gymnanthemum platylepis (Drake) H.Rob.,Gymnanthemum platylepis (Drake) H.Rob.,Gymnanthemum platylepis,Vernonia platylepis Drake,Vernonia platylepis,Gymnanthemum,Vernonia
4879,Calais parryi A.Gray,Microseris heterocarpa (Nutt.) K.L.Chambers,Microseris heterocarpa (Nutt.) K.L.Chambers,Microseris heterocarpa (Nutt.) K.L.Chambers,Microseris heterocarpa,Malacothrix clevelandii A.Gray,Malacothrix clevelandii,Microseris,Malacothrix
4987,Sonchus calyculatus Roxb. ex DC.,Launaea intybacea (Jacq.) Beauverd,Launaea intybacea (Jacq.) Beauverd,Launaea intybacea (Jacq.) Beauverd,Launaea intybacea,Lactuca indica L.,Lactuca indica,Launaea,Lactuca
5027,Artemisia ambigua Thunb.,Seriphium plumosum L.,Seriphium plumosum L.,Seriphium plumosum L.,Seriphium plumosum,Artemisia campestris subsp. borealis H.M.Hall & Clem.,Artemisia campestris,Seriphium,Artemisia
5125,Pseudognaphalium melanosphaeroides (Sch.Bip. ex Wedd.) Anderb.,Gnaphalium melanosphaeroides Sch.Bip. ex Wedd.,Gnaphalium melanosphaeroides Sch.Bip. ex Wedd.,Gnaphalium melanosphaeroides Sch.Bip. ex Wedd.,Gnaphalium melanosphaeroides,Pseudognaphalium melanosphaeroides (Sch.Bip. ex Wedd.) Anderb.,Pseudognaphalium melanosphaeroides,Gnaphalium,Pseudognaphalium
5226,Lactuca leucophaea A.Gray,Lactuca biennis (Moench) Fernald,Lactuca biennis (Moench) Fernald,Lactuca biennis (Moench) Fernald,Lactuca biennis,Cicerbita alpina Wallr.,Cicerbita alpina,Lactuca,Cicerbita
5272,Gnaphaliothamnus concinnus (A.Gray) G.L.Nesom,Chionolaena concinna (A.Gray) Anderb. & S.E.Freire,Chionolaena concinna (A.Gray) Anderb. & S.E.Freire,Chionolaena concinna (A.Gray) Anderb. & S.E.Freire,Chionolaena concinna,Gnaphaliothamnus concinnus (A.Gray) G.L.Nesom,Gnaphaliothamnus concinnus,Chionolaena,Gnaphaliothamnus
5290,Gymnolomia latibracteata Hemsl.,Viguiera latibracteata (Hemsl.) S.F.Blake,Viguiera latibracteata (Hemsl.) S.F.Blake,Viguiera latibracteata (Hemsl.) S.F.Blake,Viguiera latibracteata,Aldama latibracteata (Hemsl.) E.E.Schill. & Panero,Aldama latibracteata,Viguiera,Aldama
5360,Anastraphia pauciflosculosa C.Wright ex Hitchc.,Gochnatia paucifloscula (C.Wright ex Hitchc.) Jervis ex Cabrera,Gochnatia paucifloscula (C.Wright ex Hitchc.) Jervis ex Cabrera,Gochnatia paucifloscula (C.Wright ex Hitchc.) Jervis ex Cabrera,Gochnatia paucifloscula,Anastraphia pauciflosculosa C.Wright ex Hitchc.,Anastraphia pauciflosculosa,Gochnatia,Anastraphia
5364,Gnaphalium gallicum Wohll.,Filago arvensis L.,Filago arvensis L.,Filago arvensis L.,Filago arvensis,Logfia minima Dumort.,Logfia minima,Filago,Logfia
5538,Cassinia vauvilliersii Hook.f.,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus leptophyllus,Cassinia vauvilliersii Hook.f.,Cassinia vauvilliersii,Ozothamnus,Cassinia
5632,Saussurea decurrens Hemsl.,Himalaiella chenopodiifolia (Klatt) Raab-Straube,Himalaiella chenopodiifolia (Klatt) Raab-Straube,Himalaiella chenopodiifolia (Klatt) Raab-Straube,Himalaiella chenopodiifolia,Saussurea hemsleyi Lipsch.,Saussurea hemsleyi,Himalaiella,Saussurea
5663,Erigeron falcatus D.Don,Conyza leucantha (D.Don) Ludlow & P.H.Raven,Conyza leucantha (D.Don) Ludlow & P.H.Raven,Eschenbachia leucantha (D.Don) Brouillet,Eschenbachia leucantha,Blumea flava DC.,Blumea flava,Eschenbachia,Blumea
5679,Clomenocoma laciniata Rydb.,Adenophyllum cooperi (A.Gray) Strother,Adenophyllum cooperi (A.Gray) Strother,Adenophyllum cooperi (A.Gray) Strother,Adenophyllum cooperi,Comaclinium montanum (Benth.) Strother,Comaclinium montanum,Adenophyllum,Comaclinium
5717,Neurolaena tenuifolia Sch.Bip. ex Klatt,Bartlettina karwinskiana (DC.) R.M.King & H.Rob.,Bartlettina karwinskiana (DC.) R.M.King & H.Rob.,Bartlettina karwinskiana (DC.) R.M.King & H.Rob.,Bartlettina karwinskiana,Jaumea carnosa A.Gray,Jaumea carnosa,Bartlettina,Jaumea
5785,Neja pinifolia (Poir.) G.L.Nesom,Hysterionica pinifolia (Poir.) Baker,Hysterionica pinifolia (Poir.) Baker,Hysterionica pinifolia (Poir.) Baker,Hysterionica pinifolia,Neja pinifolia (Poir.) G.L.Nesom,Neja pinifolia,Hysterionica,Neja
5966,Chuquiraga johnstonii Tovar,Barnadesia dombeyana Less.,Barnadesia dombeyana Less.,Barnadesia dombeyana Less.,Barnadesia dombeyana,Chuquiraga johnstonii Tovar,Chuquiraga johnstonii,Barnadesia,Chuquiraga
6028,Cineraria heuffelii Hoppe ex Nyman,Senecio lugens Richardson,Senecio lugens Richardson,Senecio lugens Richardson,Senecio lugens,Tephroseris integrifolia subsp. integrifolia (L.) Holub,Tephroseris integrifolia,Senecio,Tephroseris
6086,Lactuca klossii S.Moore,Crepis lignea (Vaniot) Babc.,Crepis lignea (Vaniot) Babc.,Crepis lignea (Vaniot) Babc.,Crepis lignea,Lactuca klossii S.Moore,Lactuca klossii,Crepis,Lactuca
6154,Serratula inermis Poir.,Serratula tinctoria L.,Serratula tinctoria L.,Serratula tinctoria L.,Serratula tinctoria,Leuzea centauroides (L.) Holub,Leuzea centauroides,Serratula,Leuzea
6298,Eupatorium adamantium Gardner,Dimerostemma reitzii (H.Rob.) M.D.Moraes,Dimerostemma reitzii (H.Rob.) M.D.Moraes,Dimerostemma reitzii (H.Rob.) M.D.Moraes,Dimerostemma reitzii,Koanophyllon adamantium (Gardner) R.M.King & H.Rob.,Koanophyllon adamantium,Dimerostemma,Koanophyllon
6438,Viguiera brevifolia Greenm.,Viguiera dentata (Cav.) Spreng.,Viguiera dentata (Cav.) Spreng.,Viguiera dentata (Cav.) Spreng.,Viguiera dentata,Calanticaria brevifolia (Greenm.) E.E.Schill. & Panero,Calanticaria brevifolia,Viguiera,Calanticaria
6547,Conyza ivifolia Burm.f.,Erigeron bonariensis L.,Erigeron bonariensis L.,Erigeron bonariensis L.,Erigeron bonariensis,Cyanthillium cinereum (L.) H.Rob.,Cyanthillium cinereum,Erigeron,Cyanthillium
6555,Vernonia divulgata S.Moore,Vernonella praecox (Welw. ex O.Hoffm.) H.Rob. & Skvarla,Vernonella praecox (Welw. ex O.Hoffm.) H.Rob. & Skvarla,Vernonella praecox (Welw. ex O.Hoffm.) H.Rob. & Skvarla,Vernonella praecox,Vernonia divulgata S.Moore,Vernonia divulgata,Vernonella,Vernonia
6645,Baeria curta A.Gray,Lasthenia californica DC. ex Lindl.,Lasthenia californica DC. ex Lindl.,Lasthenia californica DC. ex Lindl.,Lasthenia californica,Chaenactis glabriuscula DC.,Chaenactis glabriuscula,Lasthenia,Chaenactis
6654,Blumea hymenophylla DC.,Blumea lacera (Burm.f.) DC.,Blumea lacera (Burm.f.) DC.,Blumea lacera (Burm.f.) DC.,Blumea lacera,Pluchea paniculata (Willd.) Karthik. & Moorthy,Pluchea paniculata,Blumea,Pluchea
7074,Hieracium tubulosum (Tausch) Tausch,Hieracium alpinum subsp. tubulosum (Tausch) Zahn,Hieracium alpinum subsp. tubulosum (Tausch) Zahn,Hieracium alpinum subsp. tubulosum (Tausch) Zahn,Hieracium alpinum,Schlagintweitia intybacea (All.) Griseb.,Schlagintweitia intybacea,Hieracium,Schlagintweitia
7077,Gnaphalium standleyi Steyerm.,Pseudognaphalium standleyi (Steyerm.) G.L.Nesom,Pseudognaphalium standleyi (Steyerm.) G.L.Nesom,Pseudognaphalium standleyi (Steyerm.) G.L.Nesom,Pseudognaphalium standleyi,Gamochaeta standleyi (Steyerm.) G.L.Nesom,Gamochaeta standleyi,Pseudognaphalium,Gamochaeta
7282,Coreopsis fruticosa Vest,Bidens australis Spreng.,Bidens australis Spreng.,Bidens micrantha subsp. micrantha Gaudich.,Bidens micrantha,Lasianthaea fruticosa (L.) K.M.Becker,Lasianthaea fruticosa,Bidens,Lasianthaea
7338,Anastraphia bahamensis Urb.,Gochnatia paucifloscula (C.Wright ex Hitchc.) Jervis ex Cabrera,Gochnatia paucifloscula (C.Wright ex Hitchc.) Jervis ex Cabrera,Gochnatia paucifloscula (C.Wright ex Hitchc.) Jervis ex Cabrera,Gochnatia paucifloscula,Anastraphia pauciflosculosa C.Wright ex Hitchc.,Anastraphia pauciflosculosa,Gochnatia,Anastraphia
7487,Diplopappus dubius Cass.,Bellis annua L.,Bellis annua L.,Bellis annua L.,Bellis annua,Erigeron annuus (L.) Pers.,Erigeron annuus,Bellis,Erigeron
7496,Helianthus canescens (A.Gray) S.Watson,Helianthus petiolaris var. canescens A.Gray,Helianthus petiolaris var. canescens A.Gray,Helianthus petiolaris var. canescens A.Gray,Helianthus petiolaris,Aldama incana (Pers.) E.E.Schill. & Panero,Aldama incana,Helianthus,Aldama
7579,Elytropappus cernuus (Thunb.) Fourc.,Dicerothamnus rhinocerotis (L.f.) Koek.,Dicerothamnus rhinocerotis (L.f.) Koek.,Dicerothamnus rhinocerotis (L.f.) Koek.,Dicerothamnus rhinocerotis,Elytropappus rhinocerotis Less.,Elytropappus rhinocerotis,Dicerothamnus,Elytropappus
7609,Anthemis cota Sm.,Chamaemelum mixta All.,Chamaemelum mixta All.,Chamaemelum mixta All.,Chamaemelum mixta,Cladanthus mixtus (L.) Chevall.,Cladanthus mixtus,Chamaemelum,Cladanthus
7653,Kaulfussia strigosa A.Spreng.,Felicia ovata (Thunb.) Compton,Felicia ovata (Thunb.) Compton,Felicia ovata (Thunb.) Compton,Felicia ovata,Amellus strigosus Less.,Amellus strigosus,Felicia,Amellus
7743,Brephocton cuneatum Raf.,Baccharis conferta Kunth,Baccharis conferta Kunth,Baccharis conferta Kunth,Baccharis conferta,Rochonia cuneata DC.,Rochonia cuneata,Baccharis,Rochonia
8089,Lucilia violacea Wedd.,Belloa kunthiana (DC.) Anderb. & S.E.Freire,Belloa kunthiana (DC.) Anderb. & S.E.Freire,Belloa kunthiana (DC.) Anderb. & S.E.Freire,Belloa kunthiana,Lucilia kunthiana (DC.) Zardini,Lucilia kunthiana,Belloa,Lucilia
8284,Dendranthema arcticum (L.) Tzvelev,Arctanthemum arcticum (L.) Tzvelev,Arctanthemum arcticum (L.) Tzvelev,Arctanthemum arcticum (L.) Tzvelev,Arctanthemum arcticum,Chrysanthemum arcticum subsp. arcticum L.,Chrysanthemum arcticum,Arctanthemum,Chrysanthemum
8299,Vernonia onopordioides Baker,Vernonanthura mucronulata (Less.) H.Rob.,Vernonanthura mucronulata (Less.) H.Rob.,Vernonanthura mucronulata (Less.) H.Rob.,Vernonanthura mucronulata,Lessingianthus onopordioides (Baker) H.Rob.,Lessingianthus onopordioides,Vernonanthura,Lessingianthus
8353,Cacalia teretifolia Kunth,Pentacalia teretifolia (Kunth) Cuatrec.,Pentacalia teretifolia (Kunth) Cuatrec.,Pentacalia teretifolia (Kunth) Cuatrec.,Pentacalia teretifolia,Monticalia teretifolia (Kunth) B.Nord.,Monticalia teretifolia,Pentacalia,Monticalia
8360,Eupatorium petasites Griseb.,Bartlettina sordida (Less.) R.M.King & H.Rob.,Bartlettina sordida (Less.) R.M.King & H.Rob.,Bartlettina sordida (Less.) R.M.King & H.Rob.,Bartlettina sordida,Eupatoriastrum angulifolium (B.L.Rob.) R.M.King & H.Rob.,Eupatoriastrum angulifolium,Bartlettina,Eupatoriastrum
