,taxon_name_w_authors,202306_accepted_name_w_author,202312_taxon_name_w_authors,202312_chained_accepted_name_w_author,202312_chained_accepted_species,202312_direct_accepted_name_w_author,202312_direct_accepted_species,202312_chained_accepted_genus,202312_direct_accepted_genus
1078,Calendula glabrata Thunb.,Osteospermum oppositifolium (Ait.) Norl.,Osteospermum oppositifolium (Ait.) Norl.,Osteospermum oppositifolium (Ait.) Norl.,Osteospermum oppositifolium,Tripteris oppositifolia (Aiton) B.Nord.,Tripteris oppositifolia,Osteospermum,Tripteris
1109,Senecio rowleyanus H.Jacobsen,Curio rowleyanus (H.Jacobsen) P.V.Heath,Curio rowleyanus (H.Jacobsen) P.V.Heath,Kleinia rowleyana (H.Jacobsen) G.Kunkel,Kleinia rowleyana,Senecio rowleyanus H.Jacobsen,Senecio rowleyanus,Kleinia,Senecio
1114,Anthemis mucronulata K.Koch,Anthemis marschalliana subsp. pectinata (Boiss.) Grierson,Anthemis marschalliana subsp. pectinata (Boiss.) Grierson,Anthemis marschalliana subsp. pectinata (Boiss.) Grierson,Anthemis marschalliana,Tripleurospermum caucasicum (Willd.) Hayek,Tripleurospermum caucasicum,Anthemis,Tripleurospermum
1153,Euthamia scabra Greene,Solidago altissima subsp. altissima ,Solidago altissima subsp. altissima ,Solidago altissima subsp. altissima ,Solidago altissima,Euthamia scabra Greene,Euthamia scabra,Solidago,Euthamia
1173,Aster spathularis Steud.,Grindelia inuloides Willd.,Grindelia inuloides Willd.,Grindelia inuloides Willd.,Grindelia inuloides,Inula salicina L.,Inula salicina,Grindelia,Inula
1176,Oglifa gallica (L.) Chrtek & Holub,Logfia gallica Coss. & Germ.,Logfia gallica Coss. & Germ.,Logfia gallica Coss. & Germ.,Logfia gallica,Filago gallica L.,Filago gallica,Logfia,Filago
1187,Heteropappus biennis (Ledeb.) Tamamsch. ex Grubov,Symphyotrichum falcatum var. commutatum (Torr. & A.Gray) G.L.Nesom,Symphyotrichum falcatum var. commutatum (Torr. & A.Gray) G.L.Nesom,Symphyotrichum falcatum var. commutatum (Torr. & A.Gray) G.L.Nesom,Symphyotrichum falcatum,Kalimeris tatarica Lindl. ex DC.,Kalimeris tatarica,Symphyotrichum,Kalimeris
1191,Gnaphalium valdivianum Phil.,Pseudognaphalium cheiranthifolium (Lam.) Hilliard & B.L.Burtt,Pseudognaphalium cheiranthifolium (Lam.) Hilliard & B.L.Burtt,Pseudognaphalium cheiranthifolium (Lam.) Hilliard & B.L.Burtt,Pseudognaphalium cheiranthifolium,Gnaphalium cheiranthifolium Lam.,Gnaphalium cheiranthifolium,Pseudognaphalium,Gnaphalium
1205,Cacalia abyssinica Walp.,Solanecio tuberosus (Sch.Bip. ex A.Rich.) C.Jeffrey,Solanecio tuberosus (Sch.Bip. ex A.Rich.) C.Jeffrey,Solanecio tuberosus (Sch.Bip. ex A.Rich.) C.Jeffrey,Solanecio tuberosus,Senecio tuberosus Harv.,Senecio tuberosus,Solanecio,Senecio
1213,Trixis erosa Sw.,Clibadium erosum (Sw.) DC.,Clibadium erosum (Sw.) DC.,Clibadium erosum (Sw.) DC.,Clibadium erosum,Trixis erosa Sw.,Trixis erosa,Clibadium,Trixis
1250,Hymenostephium mexicanum Benth.,Hymenostephium cordatum S.F.Blake,Hymenostephium cordatum S.F.Blake,Hymenostephium cordatum S.F.Blake,Hymenostephium cordatum,Viguiera cordata (Hook. & Arn.) D'Arcy,Viguiera cordata,Hymenostephium,Viguiera
1252,Proustia vanillosma C.Wright,Berylsimpsonia vanillosma (C.Wright) B.L.Turner,Berylsimpsonia vanillosma (C.Wright) B.L.Turner,Berylsimpsonia vanillosma (C.Wright) B.L.Turner,Berylsimpsonia vanillosma,Proustia vanillosma C.Wright,Proustia vanillosma,Berylsimpsonia,Proustia
1264,Senecio scrobicaria DC.,Scrobicaria ilicifolia (L.f.) B.Nord.,Scrobicaria ilicifolia (L.f.) B.Nord.,Scrobicaria ilicifolia (L.f.) B.Nord.,Scrobicaria ilicifolia,Senecio scrobicaria DC.,Senecio scrobicaria,Scrobicaria,Senecio
1287,Senecio candidissimus Greene,Packera candidissima (Greene) W.A.Weber & Á.Löve,Packera candidissima (Greene) W.A.Weber & Á.Löve,Packera candidissima (Greene) W.A.Weber & Á.Löve,Packera candidissima,Senecio candidissimus Greene,Senecio candidissimus,Packera,Senecio
1302,Gerbera maxima Beauverd,Oreoseris maxima (D.Don) X.D.Xu & W.Zheng,Oreoseris maxima (D.Don) X.D.Xu & W.Zheng,Oreoseris maxima (D.Don) X.D.Xu & W.Zheng,Oreoseris maxima,Gerbera maxima Beauverd,Gerbera maxima,Oreoseris,Gerbera
1325,Picris macloviana d'Urv. ex DC.,Leucheria suaveolens (d'Urv.) Skottsb.,Leucheria suaveolens (d'Urv.) Skottsb.,Leucheria suaveolens (d'Urv.) Speg.,Leucheria suaveolens,Picris macloviana d'Urv. ex DC.,Picris macloviana,Leucheria,Picris
1394,Aracium pygmaeum Miq.,Leontodon saxatilis subsp. saxatilis ,Leontodon saxatilis subsp. saxatilis ,Leontodon saxatilis subsp. saxatilis ,Leontodon saxatilis,Ixeridium laevigatum (Blume) Pak & Kawano,Ixeridium laevigatum,Leontodon,Ixeridium
1407,Bidens hivoana O.Deg. & Sherff,Oparanthus hivoanus (O.Deg. & Sherff) R.K.Shannon & W.L.Wagner,Oparanthus hivoanus (O.Deg. & Sherff) R.K.Shannon & W.L.Wagner,Oparanthus hivoanus (O.Deg. & Sherff) R.K.Shannon & W.L.Wagner,Oparanthus hivoanus,Bidens hivoana O.Deg. & Sherff,Bidens hivoana,Oparanthus,Bidens
1472,Centaurea chilensis Bertero ex Hook. & Arn.,Plectocephalus chilensis G.Don ex Loudon,Plectocephalus chilensis G.Don ex Loudon,Plectocephalus chilensis G.Don ex Loudon,Plectocephalus chilensis,Centaurea chilensis Bertero ex Hook. & Arn.,Centaurea chilensis,Plectocephalus,Centaurea
1475,Cacalia jugalis Kuntze,Ambassa hochstetteri Steetz,Ambassa hochstetteri Steetz,Ambassa hochstetteri Steetz,Ambassa hochstetteri,Vernonia hochstetteri var. hochstetteri ,Vernonia hochstetteri,Ambassa,Vernonia
1503,Cacalia candolleana Kuntze,Vernonia conyzoides DC.,Vernonia conyzoides DC.,Cyanthillium conyzoides (DC.) H.Rob.,Cyanthillium conyzoides,Vernonia candolleana Wight & Arn.,Vernonia candolleana,Cyanthillium,Vernonia
1629,Cnicus polyanthemus L.,Carduus collinus subsp. collinus ,Carduus collinus subsp. collinus ,Carduus collinus subsp. collinus ,Carduus collinus,Cirsium polyanthemon Spreng.,Cirsium polyanthemon,Carduus,Cirsium
1635,Kentrophyllum elatum Gasp.,Carthamus arborescens L.,Carthamus arborescens L.,Phonus arborescens (L.) G.López,Phonus arborescens,Carthamus lanatus L.,Carthamus lanatus,Phonus,Carthamus
1675,Prenanthes triquetra Labill.,"Astartoseris triquetra (Labill.) N.Kilian, Hand, Hadjik., Christodoulou & Bou Dagh.-Kharr.","Astartoseris triquetra (Labill.) N.Kilian, Hand, Hadjik., Christodoulou & Bou Dagh.-Kharr.","Astartoseris triquetra (Labill.) N.Kilian, Hand, Hadjik., Christodoulou & Bou Dagh.-Kharr.",Astartoseris triquetra,Lactuca triquetra (Labill.) Boiss.,Lactuca triquetra,Astartoseris,Lactuca
1754,Senecio porphyranthus Schischk.,Tephroseris porphyrantha (Sisk.) Holub,Tephroseris porphyrantha (Sisk.) Holub,Tephroseris porphyrantha (Sisk.) Holub,Tephroseris porphyrantha,Senecio porphyranthus Schischk.,Senecio porphyranthus,Tephroseris,Senecio
1777,Hieracium abscissum Less.,Pilosella abscissa F.W.Schultz & Sch.Bip.,Pilosella abscissa F.W.Schultz & Sch.Bip.,Pilosella abscissa F.W.Schultz & Sch.Bip.,Pilosella abscissa,Hieracium abscissum Less.,Hieracium abscissum,Pilosella,Hieracium
1787,Hieracium antennarioidiforme (Zahn) Üksip,Pilosella hoppeana subsp. testimonialis (Nägeli ex Peter) P.D.Sell & C.West,Pilosella hoppeana subsp. testimonialis (Nägeli ex Peter) P.D.Sell & C.West,Pilosella hoppeana subsp. testimonialis (Nägeli ex Peter) P.D.Sell & C.West,Pilosella hoppeana,Hieracium antennarioidiforme (Zahn) Üksip,Hieracium antennarioidiforme,Pilosella,Hieracium
1810,Ageratina purpusii (Brandegee) R.M.King & H.Rob.,Ageratina grandifolia (Regel) R.M.King & H.Rob.,Ageratina grandifolia (Regel) R.M.King & H.Rob.,Ageratina grandifolia (Regel) R.M.King & H.Rob.,Ageratina grandifolia,Fleischmannia purpusii R.M.King & H.Rob.,Fleischmannia purpusii,Ageratina,Fleischmannia
1818,Vernonia andersonii A.Henry,Decaneuropsis gratiosa (Hance) H.Rob. & Skvarla,Decaneuropsis gratiosa (Hance) H.Rob. & Skvarla,Decaneuropsis gratiosa (Hance) H.Rob. & Skvarla,Decaneuropsis gratiosa,Vernonia gratiosa Hance,Vernonia gratiosa,Decaneuropsis,Vernonia
1834,Hieracium magellanicum Sch.Bip.,Pilosella magellanica (Sch.Bip.) Sch.Bip. & F.W.Schultz,Pilosella magellanica (Sch.Bip.) Sch.Bip. & F.W.Schultz,Pilosella magellanica (Sch.Bip.) Sch.Bip. & F.W.Schultz,Pilosella magellanica,Hieracium antarcticum d'Urv.,Hieracium antarcticum,Pilosella,Hieracium
1901,Viguiera bombycina S.F.Blake,Davilanthus sericeus (Klatt) E.E.Schill. & Panero,Davilanthus sericeus (Klatt) E.E.Schill. & Panero,Davilanthus sericeus (Klatt) E.E.Schill. & Panero,Davilanthus sericeus,Viguiera bombycina S.F.Blake,Viguiera bombycina,Davilanthus,Viguiera
1924,Prenanthes alliariifolia DC.,Melanoseris brunoniana (Wall. ex DC.) N.Kilian & Ze H.Wang,Melanoseris brunoniana (Wall. ex DC.) N.Kilian & Ze H.Wang,Melanoseris brunoniana (Wall. ex DC.) N.Kilian & Ze H.Wang,Melanoseris brunoniana,Lactuca brunoniana C.B.Clarke,Lactuca brunoniana,Melanoseris,Lactuca
1929,Conyza discolor Bory ex DC.,Pericallis appendiculata (L.f.) B.Nord.,Pericallis appendiculata (L.f.) B.Nord.,Pericallis appendiculata (L.f.) B.Nord.,Pericallis appendiculata,Senecio appendiculatus L.f.,Senecio appendiculatus,Pericallis,Senecio
1957,Stoebe rhinocerotis L.f.,Elytropappus rhinocerotis Less.,Elytropappus rhinocerotis Less.,Elytropappus rhinocerotis Less.,Elytropappus rhinocerotis,Dicerothamnus rhinocerotis (L.f.) Koek.,Dicerothamnus rhinocerotis,Elytropappus,Dicerothamnus
1982,Tripterachaenium humile Kuntze,Osteospermum scariosum subsp. scariosum ,Osteospermum scariosum subsp. scariosum ,Osteospermum scariosum DC.,Osteospermum scariosum,Tripteris aghillana var. aghillana ,Tripteris aghillana,Osteospermum,Tripteris
1996,Artemisia mutabilis Salisb.,Seriphidium santonicum subsp. santonicum ,Seriphidium santonicum subsp. santonicum ,Seriphidium santonicum subsp. santonicum ,Seriphidium santonicum,Artemisia santonicum L.,Artemisia santonicum,Seriphidium,Artemisia
2037,Haplopappus inuloides Torr. & A.Gray,Pyrrocoma uniflora (Hook.) Greene,Pyrrocoma uniflora (Hook.) Greene,Pyrrocoma uniflora (Hook.) Greene,Pyrrocoma uniflora,Haplopappus inuloides Torr. & A.Gray,Haplopappus inuloides,Pyrrocoma,Haplopappus
2068,Saussurea fastuosa (Decne.) Sch.Bip.,Shangwua denticulata (DC.) Raab-Straube & Yu J.Wang,Shangwua denticulata (DC.) Raab-Straube & Yu J.Wang,Shangwua denticulata (DC.) Raab-Straube & Yu J.Wang,Shangwua denticulata,Saussurea fastuosa (Decne.) Sch.Bip.,Saussurea fastuosa,Shangwua,Saussurea
2071,Chrysanthemum ramosum (C.C.Chang) H.Ohashi & Yonek.,Ajania ramosa (Chang) C.Shih,Ajania ramosa (Chang) C.Shih,Ajania ramosa (Chang) C.Shih,Ajania ramosa,Chrysanthemum ramosum (C.C.Chang) H.Ohashi & Yonek.,Chrysanthemum ramosum,Ajania,Chrysanthemum
2087,Hieracium schultzii Fr.,Pilosella friesii F.W.Schultz & Sch.Bip.,Pilosella friesii F.W.Schultz & Sch.Bip.,Pilosella friesii F.W.Schultz & Sch.Bip.,Pilosella friesii,Hieracium schultzii Fr.,Hieracium schultzii,Pilosella,Hieracium
2091,Conyza pinnata (L.f.) Kuntze,Nidorella pinnata (L.f.) J.C.Manning & Goldblatt,Nidorella pinnata (L.f.) J.C.Manning & Goldblatt,Nidorella pinnata (L.f.) J.C.Manning & Goldblatt,Nidorella pinnata,Conyza pinnata (L.f.) Kuntze,Conyza pinnata,Nidorella,Conyza
2117,Chondrilla intybacea Ledeb.,Chondrilla pauciflora Ledeb.,Chondrilla pauciflora Ledeb.,Chondrilla pauciflora Ledeb.,Chondrilla pauciflora,Pyrrhopappus pauciflorus DC.,Pyrrhopappus pauciflorus,Chondrilla,Pyrrhopappus
2168,Vernonia polyanthes Less.,Vernonanthura phosphorica (Vell.) H.Rob.,Vernonanthura phosphorica (Vell.) H.Rob.,Vernonanthura phosphorica (Vell.) H.Rob.,Vernonanthura phosphorica,Vernonia polyanthes Less.,Vernonia polyanthes,Vernonanthura,Vernonia
2225,Doronicum spinulosum Lam.,Capelio tabularis (Thunb.) B.Nord.,Capelio tabularis (Thunb.) B.Nord.,Capelio tabularis (Thunb.) B.Nord.,Capelio tabularis,Gerbera crocea Kuntze,Gerbera crocea,Capelio,Gerbera
2255,Centaurea chlorantha Adams ex Ledeb.,Centaurea montana L.,Centaurea montana L.,Centaurea montana L.,Centaurea montana,Cheirolophus sempervirens Pomel,Cheirolophus sempervirens,Centaurea,Cheirolophus
2281,Gnaphalium sandwicensium Gaudich.,Pseudognaphalium sandwicensium (Gaudich.) Anderb.,Pseudognaphalium sandwicensium (Gaudich.) Anderb.,Pseudognaphalium sandwicensium (Gaudich.) Anderb.,Pseudognaphalium sandwicensium,Gnaphalium sandwicensium Gaudich.,Gnaphalium sandwicensium,Pseudognaphalium,Gnaphalium
2304,Wedelia cordata Hook. & Arn.,Hymenostephium cordatum S.F.Blake,Hymenostephium cordatum S.F.Blake,Hymenostephium cordatum S.F.Blake,Hymenostephium cordatum,Viguiera cordata (Hook. & Arn.) D'Arcy,Viguiera cordata,Hymenostephium,Viguiera
2307,Senecio trixioides Greenm.,Hoehnephytum trixoides (Gardner) Cabrera,Hoehnephytum trixoides (Gardner) Cabrera,Hoehnephytum trixoides (Gardner) Cabrera,Hoehnephytum trixoides,Pseudogynoxys chenopodioides (Kunth) Cabrera,Pseudogynoxys chenopodioides,Hoehnephytum,Pseudogynoxys
2321,Cacalia blumeodes Kuntze,Orbivestus blumeoides (Hook.f.) Isawumi,Orbivestus blumeoides (Hook.f.) Isawumi,Orbivestus blumeoides (Hook.f.) Isawumi,Orbivestus blumeoides,Vernonia blumeoides Hook.f.,Vernonia blumeoides,Orbivestus,Vernonia
2324,Prenanthes khasiana C.B.Clarke,Notoseris khasiana (C.B.Clarke) N.Kilian,Notoseris khasiana (C.B.Clarke) N.Kilian,Notoseris khasiana (C.B.Clarke) N.Kilian,Notoseris khasiana,Prenanthes khasiana C.B.Clarke,Prenanthes khasiana,Notoseris,Prenanthes
2342,Saussurea karategina Lipsky,Jurinea karategina (Lipsky) O.Fedtsch.,Jurinea karategina (Lipsky) O.Fedtsch.,Jurinea karategina (Lipsky) O.Fedtsch.,Jurinea karategina,Ptilostemon karateginii (Lipsky) Iljin,Ptilostemon karateginii,Jurinea,Ptilostemon
2424,Chamaemelum tetragonospermum F.Schmidt,Tripleurospermum tetragonospermum (F.Schmidt) Pobed.,Tripleurospermum tetragonospermum (F.Schmidt) Pobed.,Tripleurospermum tetragonospermum (F.Schmidt) Pobed.,Tripleurospermum tetragonospermum,Matricaria tetragonosperma (F.Schmidt) Hara & Kitam.,Matricaria tetragonosperma,Tripleurospermum,Matricaria
2457,Aequatorium tovarii H.Rob. & Cuatrec.,Nordenstamia tovarii (H.Rob. & Cuatrec.) B.Nord.,Nordenstamia tovarii (H.Rob. & Cuatrec.) B.Nord.,Nordenstamia tovarii (H.Rob. & Cuatrec.) B.Nord.,Nordenstamia tovarii,Aequatorium tovarii H.Rob. & Cuatrec.,Aequatorium tovarii,Nordenstamia,Aequatorium
2471,Aster graminifolius Pursh,Erigeron hyssopifolius Michx.,Erigeron hyssopifolius Michx.,Erigeron hyssopifolius Michx.,Erigeron hyssopifolius,Nidorella foetida (L.) DC.,Nidorella foetida,Erigeron,Nidorella
2543,Vernonia arborescens (L.) Sw.,Lepidaploa arborescens (L.) H.Rob.,Lepidaploa arborescens (L.) H.Rob.,Lepidaploa arborescens (L.) H.Rob.,Lepidaploa arborescens,Vernonia arborescens (L.) Sw.,Vernonia arborescens,Lepidaploa,Vernonia
2550,Conyza dunniana H.Lév.,Eschenbachia blinii (H.Lév.) Brouillet,Eschenbachia blinii (H.Lév.) Brouillet,Eschenbachia blinii (H.Lév.) Brouillet,Eschenbachia blinii,Conyza blinii H.Lév.,Conyza blinii,Eschenbachia,Conyza
2564,Cephalorrhynchus polycladus (Boiss.) Kirp.,"Melanoseris polyclada (Boiss.) Akhani, N.Kilian & Sennikov","Melanoseris polyclada (Boiss.) Akhani, N.Kilian & Sennikov","Melanoseris polyclada (Boiss.) Akhani, N.Kilian & Sennikov",Melanoseris polyclada,Lactuca polyclada Boiss.,Lactuca polyclada,Melanoseris,Lactuca
2569,Filago tenuifolia C.Presl,Logfia gallica Coss. & Germ.,Logfia gallica Coss. & Germ.,Logfia gallica Coss. & Germ.,Logfia gallica,Filago gallica L.,Filago gallica,Logfia,Filago
2591,Lactuca sikkimensis (Hook.f.) Stebbins,Melanoseris violifolia (Decne.) N.Kilian,Melanoseris violifolia (Decne.) N.Kilian,Melanoseris violifolia (Decne.) N.Kilian,Melanoseris violifolia,Lactuca sikkimensis (Hook.f.) Stebbins,Lactuca sikkimensis,Melanoseris,Lactuca
2644,Chrysanthemum grandiflorum (Desf.) Dum.Cours.,Tanacetum balsamita L.,Tanacetum balsamita L.,Tanacetum balsamita L.,Tanacetum balsamita,Plagius grandis (L.) Alavi & Heywood,Plagius grandis,Tanacetum,Plagius
2706,Cacalia rhaponticodes Kuntze,Centauropsis rhaponticoides Drake,Centauropsis rhaponticoides Drake,Centauropsis rhaponticoides Drake,Centauropsis rhaponticoides,Vernonia rhaponticoides Baker,Vernonia rhaponticoides,Centauropsis,Vernonia
2732,Lactuca virgata Tausch,Launaea intybacea (Jacq.) Beauverd,Launaea intybacea (Jacq.) Beauverd,Launaea intybacea (Jacq.) Beauverd,Launaea intybacea,Lactuca saligna L.,Lactuca saligna,Launaea,Lactuca
2768,Leibnitzia pusilla (Wall. ex DC.) S.Gould ex Kitam. & Gould,Oreoseris gossypina (Royle) X.D.Xu & V.A.Funk,Oreoseris gossypina (Royle) X.D.Xu & V.A.Funk,Oreoseris gossypina (Royle) X.D.Xu & V.A.Funk,Oreoseris gossypina,Leibnitzia pusilla (Wall. ex DC.) S.Gould ex Kitam. & Gould,Leibnitzia pusilla,Oreoseris,Leibnitzia
2793,Tanacetum karataviense Kovalevsk.,Tanacetopsis karataviensis (Kovalevsk.) Kovalevsk.,Tanacetopsis karataviensis (Kovalevsk.) Kovalevsk.,Tanacetopsis karataviensis (Kovalevsk.) Kovalevsk.,Tanacetopsis karataviensis,Tanacetum karataviense Kovalevsk.,Tanacetum karataviense,Tanacetopsis,Tanacetum
2907,Helichrysum leptolepis DC.,Leiocarpa leptolepis (DC.) Paul G.Wilson,Leiocarpa leptolepis (DC.) Paul G.Wilson,Leiocarpa leptolepis (DC.) Paul G.Wilson,Leiocarpa leptolepis,Helichrysum candolleanum H.Buek,Helichrysum candolleanum,Leiocarpa,Helichrysum
2933,Gnaphalium heteroides Klatt,Gnaphalium palustre Nutt.,Gnaphalium palustre Nutt.,Gnaphalium palustre Nutt.,Gnaphalium palustre,Gamochaeta stagnalis (I.M.Johnst.) Anderb.,Gamochaeta stagnalis,Gnaphalium,Gamochaeta
2954,Inula asperrima Edgew.,Duhaldea nervosa (Wall. ex DC.) Anderb.,Duhaldea nervosa (Wall. ex DC.) Anderb.,Duhaldea nervosa (Wall. ex DC.) Anderb.,Duhaldea nervosa,Inula nervosa Wall. ex DC.,Inula nervosa,Duhaldea,Inula
3091,Agathyrsus plumieri D.Don,Cicerbita plumieri Kirschl.,Cicerbita plumieri Kirschl.,Cicerbita plumieri Kirschl.,Cicerbita plumieri,Lactuca plumieri Gren. & Godr.,Lactuca plumieri,Cicerbita,Lactuca
3158,Vernonia eminii O.Hoffm.,Inula eminii O.Hoffm.,Inula eminii O.Hoffm.,Inula eminii O.Hoffm.,Inula eminii,Vernonia eminii O.Hoffm.,Vernonia eminii,Inula,Vernonia
3167,Vernonia hoveifolia Gardner,Lessingianthus hoveaefolius (Gardner) H.Rob.,Lessingianthus hoveaefolius (Gardner) H.Rob.,Lessingianthus hoveaefolius (Gardner) H.Rob.,Lessingianthus hoveaefolius,Vernonia hoveifolia Gardner,Vernonia hoveifolia,Lessingianthus,Vernonia
3197,Stylesia ambrosioides (Lag.) Nutt.,Eriophyllum ambrosiodes Kuntze,Eriophyllum ambrosiodes Kuntze,Eriophyllum ambrosiodes Kuntze,Eriophyllum ambrosiodes,Bahia ambrosioides Lag.,Bahia ambrosioides,Eriophyllum,Bahia
3351,Cacalia cylindrica Lam.,Crassothonna cylindrica (Lam.) B.Nord.,Crassothonna cylindrica (Lam.) B.Nord.,Crassothonna cylindrica (Lam.) B.Nord.,Crassothonna cylindrica,Othonna cylindrica DC.,Othonna cylindrica,Crassothonna,Othonna
3356,Filago parvula Torr. & A.Gray,Filago californica Nutt.,Filago californica Nutt.,Filago californica Nutt.,Filago californica,Logfia filaginoides (Hook. & Arn.) Morefield,Logfia filaginoides,Filago,Logfia
3374,Aster intricatus (A.Gray) S.F.Blake,Leucosyris carnosa (A.Gray) Greene,Leucosyris carnosa (A.Gray) Greene,Leucosyris carnosa (A.Gray) Greene,Leucosyris carnosa,Bigelowia intricata A.Gray,Bigelowia intricata,Leucosyris,Bigelowia
3411,Conyza coronopifolia Kunth,Erigeron variifolius S.F.Blake,Erigeron variifolius S.F.Blake,Erigeron variifolius S.F.Blake,Erigeron variifolius,Conyza coronopifolia Kunth,Conyza coronopifolia,Erigeron,Conyza
3452,Pluchea crenata Quézel,Microglossa pyrrhopappa (A.Rich.) Agnew,Microglossa pyrrhopappa (A.Rich.) Agnew,Microglossa pyrrhopappa (A.Rich.) Agnew,Microglossa pyrrhopappa,Conyza pyrrhopappa Sch.Bip. ex A.Rich.,Conyza pyrrhopappa,Microglossa,Conyza
3536,Amberboa carthamoides DC.,Leuzea carthamoides subsp. carthamoides ,Leuzea carthamoides subsp. carthamoides ,Leuzea carthamoides subsp. carthamoides ,Leuzea carthamoides,Centaurea albonitens Turrill,Centaurea albonitens,Leuzea,Centaurea
