,taxon_name_w_authors,201905_accepted_name_w_author,202406_taxon_name_w_authors,202406_chained_accepted_name_w_author,202406_chained_accepted_species,202406_direct_accepted_name_w_author,202406_direct_accepted_species,202406_chained_accepted_genus,202406_direct_accepted_genus
5200,Vernonia merana Baker,Brachylaena merana (Baker) O.Hoffm.,Brachylaena merana (Baker) O.Hoffm.,Brachylaena merana (Baker) O.Hoffm.,Brachylaena merana,Vernonia merana Baker,Vernonia merana,Brachylaena,Vernonia
5223,Senecio pseudoarnica f. pseudoarnica ,Senecio pseudoarnica Less.,Senecio pseudoarnica Less.,Senecio pseudoarnica Less.,Senecio pseudoarnica,Jacobaea pseudoarnica (Less.) Zuev,Jacobaea pseudoarnica,Senecio,Jacobaea
5461,Conyza groegeri V.M.Badillo,Conyza sumatrensis (S.F.Blake) Pruski & G.Sancho,Conyza sumatrensis (S.F.Blake) Pruski & G.Sancho,Conyza sumatrensis (S.F.Blake) Pruski & G.Sancho,Conyza sumatrensis,Erigeron sumatrensis Retz.,Erigeron sumatrensis,Conyza,Erigeron
5658,Erigeron polyadenus Rech.f. & Köie,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi,Psychrogeton alexeenkoi Krasch.,Psychrogeton alexeenkoi,Erigeron,Psychrogeton
5704,Roldana cronquistii H.Rob. & Brettell,Roldana jurgensenii (Hemsl.) H.Rob. & Brettell,Roldana jurgensenii (Hemsl.) H.Rob. & Brettell,Roldana jurgensenii (Hemsl.) H.Rob. & Brettell,Roldana jurgensenii,Senecio cronquistii (H.Rob. & Brettell) B.L.Turner & T.M.Barkley,Senecio cronquistii,Roldana,Senecio
5856,Eupatorium nummularia Hook. & Arn.,Grazielia nummularia (Hook. & Arn.) R.M.King & H.Rob.,Grazielia nummularia (Hook. & Arn.) R.M.King & H.Rob.,Grazielia nummularia (Hook. & Arn.) R.M.King & H.Rob.,Grazielia nummularia,Eupatorium nummularia Hook. & Arn.,Eupatorium nummularia,Grazielia,Eupatorium
5907,Cassinia vauvilliersii Hook.f.,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus leptophyllus,Cassinia vauvilliersii Hook.f.,Cassinia vauvilliersii,Ozothamnus,Cassinia
6000,Saussurea decurrens Hemsl.,Himalaiella chenopodiifolia (Klatt) Raab-Straube,Himalaiella chenopodiifolia (Klatt) Raab-Straube,Himalaiella chenopodiifolia (Klatt) Raab-Straube,Himalaiella chenopodiifolia,Saussurea parviflora (Poir.) DC.,Saussurea parviflora,Himalaiella,Saussurea
6115,Vernonia vogeliana Benth.,Vernonia amygdalina Delile,Vernonia amygdalina Delile,Vernonia amygdalina Delile,Vernonia amygdalina,Gymnanthemum amygdalinum (Del.) Sch.Bip ex Walp.,Gymnanthemum amygdalinum,Vernonia,Gymnanthemum
6339,Carduncellus monspeliensium All.,Carthamus carduncellus L.,Carthamus carduncellus L.,Carthamus carduncellus L.,Carthamus carduncellus,Carduncellus monspeliensium All.,Carduncellus monspeliensium,Carthamus,Carduncellus
6359,Chuquiraga johnstonii Tovar,Barnadesia dombeyana Less.,Barnadesia dombeyana Less.,Barnadesia dombeyana Less.,Barnadesia dombeyana,Chuquiraga spinosa Less.,Chuquiraga spinosa,Barnadesia,Chuquiraga
6712,Eupatorium adamantium Gardner,Dimerostemma reitzii (H.Rob.) M.D.Moraes,Dimerostemma reitzii (H.Rob.) M.D.Moraes,Dimerostemma reitzii (H.Rob.) M.D.Moraes,Dimerostemma reitzii,Eupatorium adamantium Gardner,Eupatorium adamantium,Dimerostemma,Eupatorium
6836,Senecio subpeltatus Sch.Bip.,Roldana subpeltata (Sch.Bip.) H.Rob. & Brettell,Roldana subpeltata (Sch.Bip.) H.Rob. & Brettell,Roldana subpeltata (Sch.Bip.) H.Rob. & Brettell,Roldana subpeltata,Senecio subpeltatus Sch.Bip.,Senecio subpeltatus,Roldana,Senecio
6866,Gymnolomia canescens B.L.Rob.,Viguiera potosina S.F.Blake,Viguiera potosina S.F.Blake,Viguiera potosina S.F.Blake,Viguiera potosina,Aldama canescens (B.L.Rob.) E.E.Schill. & Panero,Aldama canescens,Viguiera,Aldama
6977,Conyza ivifolia Burm.f.,Erigeron bonariensis L.,Erigeron bonariensis L.,Erigeron bonariensis L.,Erigeron bonariensis,Cyanthillium cinereum (L.) H.Rob.,Cyanthillium cinereum,Erigeron,Cyanthillium
7166,Marshallia tenuifolia Raf.,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia,Vernonia angustifolia Michx.,Vernonia angustifolia,Marshallia,Vernonia
7252,Erechtites glossantha Sond.,Senecio glossanthus (Sond.) Belcher,Senecio glossanthus (Sond.) Belcher,Senecio glossanthus (Sond.) Belcher,Senecio glossanthus,Erechtites glossantha Sond.,Erechtites glossantha,Senecio,Erechtites
7492,Cotula minuta G.Forst.,Centipeda minima (L.) A.Braun & Asch.,Centipeda minima (L.) A.Braun & Asch.,Centipeda minima (L.) A.Braun & Asch.,Centipeda minima,Cotula minuta G.Forst.,Cotula minuta,Centipeda,Cotula
7589,Cacalia arenaria Kunth,Aetheolaena lingulata (Schltdl.) B.Nord.,Aetheolaena lingulata (Schltdl.) B.Nord.,Aetheolaena lingulata (Schltdl.) B.Nord.,Aetheolaena lingulata,Senecio lingulatus (Schltdl.) Cuatrec.,Senecio lingulatus,Aetheolaena,Senecio
7933,Doronicum reticulatum Wight,Senecio bombayensis N.P.Balakr.,Senecio bombayensis N.P.Balakr.,Senecio bombayensis N.P.Balakr.,Senecio bombayensis,Roldana barba-johannis (DC.) H.Rob. & Brettell,Roldana barba-johannis,Senecio,Roldana
8083,Pseudognaphalium leucopeplum (Cabrera) Anderb.,Gnaphalium leucopeplum Cabrera,Gnaphalium leucopeplum Cabrera,Gnaphalium leucopeplum Cabrera,Gnaphalium leucopeplum,Pseudognaphalium leucopeplum (Cabrera) Anderb.,Pseudognaphalium leucopeplum,Gnaphalium,Pseudognaphalium
8122,Marshallia lacinarioides Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia,Vernonia angustifolia Michx.,Vernonia angustifolia,Marshallia,Vernonia
8249,Brephocton cuneatum Raf.,Baccharis conferta Kunth,Baccharis conferta Kunth,Baccharis conferta Kunth,Baccharis conferta,Rochonia cuneata DC.,Rochonia cuneata,Baccharis,Rochonia
8681,Steptorhamphus persicus (Boiss.) O.Fedtsch. & B.Fedtsch.,Lactuca persica Boiss.,Lactuca persica Boiss.,Lactuca persica Boiss.,Lactuca persica,Cicerbita persica (Boiss.) Beauverd,Cicerbita persica,Lactuca,Cicerbita
8716,Cicerbita prenanthoides (M.Bieb.) Beauverd,Lactuca marschallii Stebbins,Lactuca marschallii Stebbins,Lactuca marschallii Stebbins,Lactuca marschallii,Cicerbita prenanthoides (M.Bieb.) Beauverd,Cicerbita prenanthoides,Lactuca,Cicerbita
8852,Vernonia onopordioides Baker,Vernonanthura mucronulata (Less.) H.Rob.,Vernonanthura mucronulata (Less.) H.Rob.,Vernonanthura mucronulata (Less.) H.Rob.,Vernonanthura mucronulata,Lessingianthus onoporoides (Baker) H.Rob.,Lessingianthus onoporoides,Vernonanthura,Lessingianthus
9038,Cicerbita persica (Boiss.) Beauverd,Lactuca persica Boiss.,Lactuca persica Boiss.,Lactuca persica Boiss.,Lactuca persica,Cicerbita persica (Boiss.) Beauverd,Cicerbita persica,Lactuca,Cicerbita
9082,Gnaphalium rectum C.A.Mey.,Argyrotegium poliochlorum (N.G.Walsh) J.M.Ward & Breitw.,Argyrotegium poliochlorum (N.G.Walsh) J.M.Ward & Breitw.,Argyrotegium poliochlorum (N.G.Walsh) J.M.Ward & Breitw.,Argyrotegium poliochlorum,Gnaphalium supinum L.,Gnaphalium supinum,Argyrotegium,Gnaphalium
9421,Aracium alpinum (L.) Monnier,Lactuca alpina (L.) A.Gray,Lactuca alpina (L.) A.Gray,Lactuca alpina (L.) A.Gray,Lactuca alpina,Crepis alpina L.,Crepis alpina,Lactuca,Crepis
9431,Gnaphalium paramorum S.F.Blake,Gamochaeta paramora (S.F.Blake) Anderb.,Gamochaeta paramora (S.F.Blake) Anderb.,Pseudognaphalium paramorum (S.F.Blake) M.O.Dillon,Pseudognaphalium paramorum,Gnaphalium paramorum S.F.Blake,Gnaphalium paramorum,Pseudognaphalium,Gnaphalium
9592,Senecio heteroideus Klatt,Roldana heteroidea (Klatt) H.Rob. & Brettell,Roldana heteroidea (Klatt) H.Rob. & Brettell,Roldana heteroidea (Klatt) H.Rob. & Brettell,Roldana heteroidea,Senecio heteroideus Klatt,Senecio heteroideus,Roldana,Senecio
9607,Trichocline polymorpha (Less.) Baker,Gochnatia gardneri (Baker) Cabrera,Gochnatia gardneri (Baker) Cabrera,Moquiniastrum gardneri (Baker) G.Sancho,Moquiniastrum gardneri,Richterago polymorpha (Less.) Roque,Richterago polymorpha,Moquiniastrum,Richterago
9762,Marshallia tenuifolia var. graminifolia (Walter) Gandhi & R.D.Thomas,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia,Vernonia angustifolia Michx.,Vernonia angustifolia,Marshallia,Vernonia
9816,Centaurea iserniana (J.Gay & Webb ex Graells) Pau,Centaurea janerii Graells,Centaurea janerii Graells,Centaurea janerii Graells,Centaurea janerii,Mantisalca duriaei Briq. & Cavill.,Mantisalca duriaei,Centaurea,Mantisalca
9991,Polyactidium sprengelii DC.,Hysterionica filiformis (Spreng.) Cabrera,Hysterionica filiformis (Spreng.) Cabrera,Neja filiformis Nees,Neja filiformis,Hysterionica resinosa (Spreng.) P.L.R.Moraes,Hysterionica resinosa,Neja,Hysterionica
10057,Stenopadus crassifolius S.F.Blake,Stomatochaeta crassifolia (S.F.Blake) Maguire & Wurdack,Stomatochaeta crassifolia (S.F.Blake) Maguire & Wurdack,Stomatochaeta crassifolia (S.F.Blake) Maguire & Wurdack,Stomatochaeta crassifolia,Stenopadus crassifolius S.F.Blake,Stenopadus crassifolius,Stomatochaeta,Stenopadus
10122,Stylocline filaginea (A.Gray) A.Gray,Ancistrocarphus filagineus A.Gray,Ancistrocarphus filagineus A.Gray,Ancistrocarphus filagineus A.Gray,Ancistrocarphus filagineus,Stylocline filaginea (A.Gray) A.Gray,Stylocline filaginea,Ancistrocarphus,Stylocline
10539,Gamochaeta filaginea (DC.) Cabrera,Gnaphalium filagineum DC.,Gnaphalium filagineum DC.,Gnaphalium filagineum DC.,Gnaphalium filagineum,Gamochaeta filaginea (DC.) Cabrera,Gamochaeta filaginea,Gnaphalium,Gamochaeta
10868,Oyedaea vestita Baker,Gochnatia densicephala (Cabrera) G.Sancho,Gochnatia densicephala (Cabrera) G.Sancho,Moquiniastrum densicephalum (Cabrera) G.Sancho,Moquiniastrum densicephalum,Dimerostemma vestitum S.F.Blake,Dimerostemma vestitum,Moquiniastrum,Dimerostemma
10943,Blumea grandiflora Zipp. ex Span.,Capparis spinosa L.,Capparis spinosa L.,Capparis spinosa L.,Capparis spinosa,Blumea grandiflora Zipp. ex Span.,Blumea grandiflora,Capparis,Blumea
11087,Moquinia oligocephala Gardner,Guayania roupalifolia (B.L.Rob.) R.M.King & H.Rob.,Guayania roupalifolia (B.L.Rob.) R.M.King & H.Rob.,Guayania roupalifolia (B.L.Rob.) R.M.King & H.Rob.,Guayania roupalifolia,Moquiniastrum oligocephalum (Gardner) G.Sancho,Moquiniastrum oligocephalum,Guayania,Moquiniastrum
11170,Senecio arborescens Steetz,Telanthophora arborescens (Steetz) H.Rob. & Brettell,Telanthophora arborescens (Steetz) H.Rob. & Brettell,Telanthophora arborescens (Steetz) H.Rob. & Brettell,Telanthophora arborescens,Senecio arborescens Steetz,Senecio arborescens,Telanthophora,Senecio
11616,Cacalia senecioides Kunth,Monticalia pulchella (Kunth) C.Jeffrey,Monticalia pulchella (Kunth) C.Jeffrey,Monticalia pulchella (Kunth) C.Jeffrey,Monticalia pulchella,Senecio senecioides Kuntze,Senecio senecioides,Monticalia,Senecio
11654,Paragynoxys lopezii (M.O.Dillon & Sagást.) Cuatrec.,Gynoxys lopezii M.O.Dillon & Sagást.,Gynoxys lopezii M.O.Dillon & Sagást.,Gynoxys lopezii M.O.Dillon & Sagást.,Gynoxys lopezii,Paracalia lopezii (M.O.Dillon & Sagást.) A.Correa,Paracalia lopezii,Gynoxys,Paracalia
